categoria_negocio,latitud,longitud
BEFTER SMILE DENTAL CLINIC,31.86166612,-116.625126
BETHESDA CHIROPRACTIC,31.8534134,-116.5887534
BIENESTAR DENTAL,31.78379508,-116.5869378
BIENESTAR PSICOLOGIA APLICADA,31.86187637,-116.5954289
BIO ENDO SOLUCIONES ENDODONTICAS,31.87223616,-116.6262455
BIODENTAL CARE,31.85964016,-116.6143489
BOMBEROS VOLUNTARIOS VALLE DE LA TRINIDAD,31.40394021,-115.7345744
BRIGADA DE RESCATE OJOS NEGROS,31.90846807,-116.2707429
BUENA VIDA ORFANATORIO,32.09165979,-116.8463041
BURBOA RADIOLOGOS,31.86340809,-116.6090946
CAAPS,31.87681731,-116.621078
CAF CLINICA DE LENGUAJE PSICOLOGIA Y APRENDIZAJE,31.8616345,-116.5998588
CAMCOL INSTITUTO MEDICO,31.8591034,-116.6015845
CAMCOL INSTITUTO MEDICO,31.8591034,-116.6015845
CAMCOL INSTITUTO MEDICO,31.8591034,-116.6015845
CAMCOL INSTITUTO MEDICO,31.8591034,-116.6015845
CAMCOL INSTITUTO MEDICO,31.8591034,-116.6015845
CAMCOL INSTITUTO MEDICO DR MARCO ANTONIO,31.8591034,-116.6015845
CAPACIDADES DIFERENTES,31.85887188,-116.6113723
CAPASITS ENSENADA,31.78100182,-116.5815252
CARDIOMED HOPITAL DE ESPECIALIDADES Y CARDIOLOGIA,31.87362212,-116.6241081
CASA ALBERGUE TEMPORAL PARA NIÑOS,31.85816003,-116.6024753
CASA AURORA,31.83459407,-116.5967076
CASA DE ASISTENCIA MARANATHA,31.88356544,-116.635393
CASA DE ASISTENCIA PARA ADULTOS MAYORES ESPERANZA,31.83684892,-116.6002205
CASA DE ASISTENCIA SOCIAL LAGAR,31.87146714,-116.588641
CASA DE CUIDADO,31.67412712,-116.5131325
CASA DE INTEGRACION REVIVE,31.89523086,-116.5857981
CASA DE JOSUE,31.32092101,-116.2484168
CASA DE LOS ADULTOS MAYORES,31.67637041,-116.5072947
CASA DE MISERICORDIA,31.82085725,-116.5801716
CASA DE REHABILITACION ALCANCE EN LAS CALLES,31.89148684,-116.5697619
CASA DE REHABILITACION LA ROCA,31.88014313,-116.6164465
CASA DE REHABILITACION LIMPIANDO HUELLAS,31.89532849,-116.5840553
CASA DEL ABUELO,31.07079392,-116.2109212
CASA DEL ABUELO SIGLO XXI,31.84926276,-116.5712795
CASA DEL ANCIANO HOGAR DEL ANCIANO,31.87933325,-116.6239687
CASA DEL PASTOR,31.3206689,-116.245243
CASA EMANUEL,31.76890197,-116.5681183
CASA GABRIEL,31.71148965,-116.5730597
CASA HOGAR,31.713001,-116.5713489
CASA HOGAR CADIZ,31.86835506,-116.5939324
CASA HOGAR CAÑON BUENA VISTA,31.67254312,-116.5098362
CASA HOGAR EL REINO DE LOS NIÑOS,31.70533533,-116.5635568
CASA HOGAR LOS NIÑIS DE JESUS,31.67837975,-116.5081967
CASA HOGAR MONTE HOROB,32.0993044,-116.5683033
CASA HOGAR NUEVA VIDA DAR,31.86706609,-116.5909252
CASA HOGAR PARAISO,31.78570718,-116.5952125
CASA HOGAR PUERTA HERMOSA IAP,31.71823462,-116.5735055
CASA HOGAR SANTA TERESITA,31.8655216,-116.6111229
CASA HOGAR VIDA AC 6,31.88742709,-116.5863653
CASA HOGAR Y RESIDENCIA PARAISO,31.86102636,-116.5828278
CASA LIBERTAD,31.88891727,-116.5906863
CASA RESTAURACION A.C,31.89528731,-116.5815245
CAVIM,31.77298546,-116.5600641
CECATI 83 GOBIERNO FEDERAL,31.83007836,-116.6032976
CECOFAM,31.88661683,-116.6165566
CEDES CENTRO DE EDUCACION ESPECIAL,31.86802896,-116.6277487
CELPAT CENTRO DE PATOLOGIA INTEGRAL,31.87032642,-116.6260165
CENTR DE READAPTACION SOCIAL AVE FENIX,31.8592128,-116.5752785
CENTRAL MEDICA CONSULTORIO DENTAL,31.8717964,-116.6251889
CENTRAL MEDICA CONSULTORIO MEDICO,31.8717964,-116.6251889
CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS,31.73053899,-116.5787836
CENTRAL MEXICANA DE SERVICIOS GENRALES DE ALCOHOLICOS ANONIMOS,31.77279799,-116.56947
CENTRAL TERAPEUTICA,31.87342467,-116.6126297
CENTRO ALPHABIOTICO MEDINA,31.85713445,-116.579679
CENTRO ALPHABIOTISTA DE ENSENADA,31.86077747,-116.5989321
CENTRO ALPHABIOTISTA VALENZUELA,31.8800629,-116.6196389
CENTRO AVANZADO DE ATENCION PRIMARIA A LA SALUD,31.71960567,-116.5727825
CENTRO BIOCEL MEDICINA INTEGRAL CELULAR,31.82868475,-116.5914586
CENTRO COMUNITARIO,31.84756425,-116.5848846
CENTRO COMUNITARIO CARLOS SALINAS DE GORTARI,31.88822024,-116.6255629
CENTRO COMUNITARIO CARLOS SALINAS DE GORTARI,31.88809701,-116.6260448
CENTRO COMUNITARIO DE LA COLONIA SEXTO AYUNTAMIENTO,31.88035913,-116.6462841
CENTRO COMUNITARIO DIF MUNICIPAL SIGLO XXI,31.84936293,-116.5711647
CENTRO DE ASISTENCIA SOCIAL INFANTIL,31.8945765,-116.5726992
CENTRO DE ATENCION DENTAL,31.8699284,-116.6232425
CENTRO DE ATENCION E INTERVENCION PSICOSOCIAL INFANTIL,31.86062208,-116.6072288
CENTRO DE ATENCION INFANTIL BAJANAY,31.77559869,-116.5728345
CENTRO DE ATENCION PARA LA MENTE Y EL ALMA,31.86643946,-116.5959432
CENTRO DE ATENCION Y TRATAMIENTO DE CONDUCTAS AUTODESTRUCTIVAS,31.85790722,-116.5896501
CENTRO DE COLUMNA Y REHABILITACION,31.84309261,-116.6005979
CENTRO DE DESARROLLO COMUNITARIO DIF ESTATAL,31.8888837,-116.5848592
CENTRO DE DESARROLLO DIF CHAPULTEPEC,31.78126844,-116.5989477
CENTRO DE DESARROLLO INFANTIL SECCION 37,31.85430773,-116.5872862
CENTRO DE DESARROLLO VECINAL COMUNITARIO,31.85750163,-116.5933735
CENTRO DE DESARROLO INTEGRAL DIF,31.86214011,-116.615462
CENTRO DE DIAGNOSTICO CLINICO Y LABORATORIO,31.85874513,-116.5997982
CENTRO DE DIAGNOSTICO RADIOLOGICO,31.86617173,-116.6235107
CENTRO DE EDUCACION PREESCOLAR EL CARACOL,31.85104432,-116.60941
CENTRO DE HEMATOLOGIA DE ENSENADA,31.87244453,-116.6246855
CENTRO DE INTERVENCION PSICOPEDAGOGICA INTEGRAL,31.85600754,-116.6159845
CENTRO DE NUTRICION,31.86701402,-116.5990762
CENTRO DE NUTRICION SALUDABLE CNS,31.85635128,-116.6021214
CENTRO DE NUTRICION Y PSICOLOGIA,31.87782219,-116.619793
CENTRO DE PSICOLOGIA INFANTIL,31.78504867,-116.5737935
CENTRO DE REABILITACION,31.88739656,-116.5689984
CENTRO DE REABILITACION ALCOLICOS Y ANONIMOS,31.8870554,-116.5685667
CENTRO DE REABILITACION CREAD,31.88022046,-116.574788
CENTRO DE REAHABILITACION PARA ALCOHOLICOS Y DROGADICTOS AC,31.88733556,-116.5691814
CENTRO DE REHABILITACION,31.87008065,-116.6225317
CENTRO DE REHABILITACION,31.87487127,-116.5660017
CENTRO DE REHABILITACION CAMPO AMOR,31.72088027,-116.5779264
CENTRO DE REHABILITACION EL ALFARERO,31.87820038,-116.645871
CENTRO DE REHABILITACION ENSENADA,31.8566003,-116.585088
CENTRO DE REHABILITACION FUNDACION CUMI,32.09735633,-116.5703989
CENTRO DE REHABILITACION ISLA DE CEDROS,28.10313113,-115.1908454
CENTRO DE REHABILITACION LIBRES PARA SERVIR,32.09254972,-116.5727238
CENTRO DE SALUD,31.89096772,-116.687636
CENTRO DE SALUD 89,31.89439064,-116.573903
CENTRO DE SALUD BENITO GARCIA,31.6728646,-116.5145267
CENTRO DE SALUD CHAPULTEPEC,31.78210833,-116.5981083
CENTRO DE SALUD COL JALISCO,31.85180848,-116.5767393
CENTRO DE SALUD DE MANEADERO,31.71950928,-116.5727499
CENTRO DE SALUD ESTEBAN CANTU,31.70602666,-116.642604
CENTRO DE SALUD FLORESTA,31.86230095,-116.6153756
CENTRO DE SALUD FRACCIONAMIENTO MAR,31.8785375,-116.566355
CENTRO DE SALUD FRANCISCO ZARCO,32.09352298,-116.5764607
CENTRO DE SALUD ISLA DE CEDROS,28.09388569,-115.1937246
CENTRO DE SALUD LA MISION,32.09375362,-116.8516736
CENTRO DE SALUD LOMA LINDA,31.8824403,-116.6303122
CENTRO DE SALUD LOMITAS IMDECO,31.88728537,-116.5883035
CENTRO DE SALUD POPULAR NUM 2,31.89153993,-116.6087024
CENTRO DE SALUD PORTICOS DEL MAR BCSSA017626,31.78099544,-116.5815984
CENTRO DE SALUD REAL DEL CASTILLO,31.9104708,-116.2701953
CENTRO DE SALUD RUIZ CORTINEZ,31.89633481,-116.5930007
CENTRO DE SALUD RUIZ Y 14,31.87682046,-116.6208353
CENTRO DE SALUD RURAL CONCENTRADO SAN VICENTE,31.32697091,-116.2476679
CENTRO DE SALUD VALLE DE LA TRINIDAD,31.40176212,-115.7348354
CENTRO DE TERAPIA OCUPACIONAL PARA EL BIENESTAR,31.86070779,-116.6019033
CENTRO DESARROLLO COMUNITARIO MUNICIPAL MANEADERO,31.7290276,-116.577495
CENTRO ESPECIAL DE RESTAURACION PARA ADICTOS,31.86841839,-116.5710426
CENTRO ESPECIALIZADO EN TERAPIAS ALTERNATIVAS SAVIBI,31.8811136,-116.5890763
CENTRO HOLISTICO,31.8632514,-116.625147
CENTRO JIMENA,31.8797912,-116.621202
CENTRO MEDICO ANGELES,31.8707177,-116.6226715
CENTRO MEDICO CALIFORNIA,31.87171657,-116.6231082
CENTRO MEDICO CALIFORNIA,31.87171657,-116.6231082
CENTRO MEDICO DE BIENESTAR INTEGRAL,31.85697359,-116.6140083
CENTRO MEDICO FLORESTA,31.862821,-116.6160296
CENTRO MEDICO SAN CHARBEL,31.72166133,-116.5733127
CENTRO MEDICO VALLE DORADO,31.82932263,-116.5916933
CENTRO ODONTOLOGICO,31.87120397,-116.6250545
CENTRO OFTAMOLOGICO ENSENADA,31.8627432,-116.6151644
CENTRO PARA EL TRATAMIENTO DE LAS ADICCIONES,31.77016878,-116.5553256
CENTRO PARA EL TRATAMIENTO DE LAS ADICCIONES NUMERO 2,31.77877468,-116.6024084
CENTRO PSICOLOGICO ENSENADA,31.85982946,-116.6095958
CENTRO TANATOLOGICO,31.91058934,-116.5995269
CENTRO TRAD EXCLUSIVO MUJERES,31.85400414,-116.5763783
CERAGEM,31.8624199,-116.6110155
CERTUS LABORATORIO SUC ENSENADA,31.86023029,-116.6078542
CH&A CHEQUER Y ASOCIADOS,31.86316444,-116.6047544
CIDA ENSENADA,31.85763231,-116.5689943
CIMAA,31.7002683,-116.5498477
CIRUGIA LASIK ENSENADA,31.7822163,-116.6107183
CIRUJIA GENERAL,31.85911491,-116.5972116
CIUDAD DE LOS NIÑOS,31.91179638,-116.6927881
CLEAR VISION OPTICA Y HOSPITAL DE LENTES,31.87017057,-116.6245797
CLINICA 32 IMSS,31.86298808,-116.6210369
CLINICA ADVENTISTA VALLE DE LA TRINIDAD,31.39552631,-115.7164327
CLINICA DE CIRUGIA PLASTICA,31.85316952,-116.613785
CLINICA DE EDUCACION EMOCIONAL,31.88421853,-116.6046655
CLINICA DE ENDODONCIA,31.86805515,-116.6184637
CLINICA DE ESPECIALIDADES,31.87557547,-116.6207389
CLINICA DE LA PIEL,31.87566339,-116.6209713
CLINICA DE LOS PIES PIE-CITOS,31.72221735,-116.5724186
CLINICA DE OJOS ESPINOZA,31.87464008,-116.6207113
CLINICA DE ORTOPEDIA Y TRAUMATOLOGIA,31.87039922,-116.6262155
CLINICA DE ORTOPEDIA Y TRAUMATOLOGIA,31.87039922,-116.6262155
CLINICA DE PEDIATRIA Y ALERGIA,31.87436841,-116.6236164
CLINICA DE PERIODONCIA,31.864983,-116.618328
CLINICA DEL DEPORTE,31.85801558,-116.609611
CLINICA DEL SEGURO SOCIAL UMF25,31.86330976,-116.5920185
CLINICA DELANTE,31.85206151,-116.5970227
CLINICA DELANTE,31.85206151,-116.5970227
CLINICA DELANTE,31.85206151,-116.5970227
CLINICA DELANTE,31.85206151,-116.5970227
CLINICA DELANTE,31.85206151,-116.5970227
CLINICA DENTAL,31.86258787,-116.6118809
CLINICA DENTAL,31.86422026,-116.6199377
CLINICA DENTAL,31.87493946,-116.6191409
CLINICA DENTAL,31.79704635,-116.5939493
CLINICA DENTAL ADONAI,31.78757182,-116.5796173
CLINICA DENTAL DE ESPECIALIDADES,31.87172285,-116.6235528
CLINICA DENTAL DEL PUERTO,31.86015502,-116.6317916
CLINICA DENTAL EBEN,31.7204857,-116.5725181
CLINICA DENTAL ENSENADA,31.86241951,-116.6112267
CLINICA DENTAL FAMILIAR,31.79496148,-116.5935522
CLINICA DENTAL GERANIOS,31.89330388,-116.5821433
CLINICA DENTAL GR,31.82955228,-116.5980587
CLINICA DENTAL GUZMAN,31.72463365,-116.5740894
CLINICA DENTAL INTEGRAL,31.06519014,-116.2081016
CLINICA DENTAL MIRANDA,31.8759656,-116.599313
CLINICA DENTAL NR,31.85814819,-116.6069537
CLINICA DENTAL RP,31.86900312,-116.6257839
CLINICA DENTAL UERTA,31.862383,-116.6054427
CLINICA FAMILIAR,31.72991076,-116.5785397
CLINICA GERIATRICA SENIOR CARE,31.80984969,-116.5984374
CLINICA INSPIRAS,31.86617173,-116.6235107
CLINICA INTEGRAL CUBAMEX,31.8330469,-116.5967655
CLINICA ISSSTE NIVEL 1,28.09783857,-115.1905919
CLINICA LASER Y HIELOTERAPIA,31.85719711,-116.6194024
CLINICA MEDICA QUIRURGICA VALLE DORADO,31.83029749,-116.5916832
CLINICA ODONTOLOGICA INTEGRAL,31.87065973,-116.6212697
CLINICA OFTALMOLOGICA DIAZ DE LEON,31.8733956,-116.6198858
CLINICA PARA LA MUJER,31.85828258,-116.6042756
CLINICA PERIO-DENTAL,31.87062298,-116.6227235
CLINICA PRO DENTAL,31.85150408,-116.6036225
CLINICA RYERSON CONSULTORIO GINECOLOGICO,31.87244509,-116.6275703
CLINICA SIGLO 21,31.85892727,-116.5997778
CLINICA SIGLO 21,31.85892727,-116.5997778
CLINICA ST GABRIEL,31.86290182,-116.61624
CLINICA TERRANOVA,31.86850055,-116.6280932
CLINICA TERRANOVA,31.86849421,-116.6281004
CLUB ARTISTICO Y CULTURAL DEL GRUPO DE LA TERCERA EDAD,31.88703378,-116.590778
COCINA ECONOMICA,31.39982902,-115.7311368
COLECTIVO INTEGRAL EN SALUD FISICA Y MENTAL,31.85911946,-116.5971594
COMEDOR ARCA DE NOE,31.67342108,-116.5128387
COMEDOR COMUNITARIO,31.69857645,-116.5604721
COMEDOR CRISTIANO,31.67507025,-116.5127104
COMEDOR DEL BIENESTAR,31.88842046,-116.5656227
COMEDOR ESCOLAR,31.89903387,-116.6996109
COMEDOR ESCOLAR,31.39924271,-115.7329963
COMEDOR ESCOLAR TURNO VESPERTINO,31.39922826,-115.7329526
COMEDOR LUPITA,31.66919449,-116.5127407
COMISION DE SALUD FISICA Y MENTAL,31.85599275,-116.6029237
COMUNIDAD TERAPEUTICA AADDICTUSS,31.85764605,-116.6023715
CONSULTA HIPERBARICA,31.85804931,-116.6039518
CONSULTA MEDICA GENERAL,31.89483117,-116.6012546
CONSULTOORIO DENTAL,31.89771663,-116.5779573
CONSULTORIO,31.86477613,-116.5996114
CONSULTORIO,31.86638327,-116.6275936
CONSULTORIO ACEVEDO Y MACHADO DENTAL,31.87040803,-116.6244624
CONSULTORIO ADOLFO MOYEDA PEDIATRA NUTRIOLOGO,31.87231412,-116.6247332
CONSULTORIO ARA,31.88646108,-116.6116237
CONSULTORIO CIRUJANO DENTISTA,31.89376475,-116.6960479
CONSULTORIO CIRUJANO GASTROENTEROLOGO,31.85842508,-116.602021
CONSULTORIO DE ANGEOLOGIA,31.86346662,-116.6121446
CONSULTORIO DE AUDIOLOGIA Y TERAPIA OCUPACIONAL FISICA Y DE LENGUAJE SIN NOMBRE,31.86214724,-116.607422
CONSULTORIO DE CARDIOLOGIA,31.86849421,-116.6281004
CONSULTORIO DE CIRUGIA PLASTICA ESTETICA Y RECONSTRUCTIVA,31.85179098,-116.6063299
CONSULTORIO DE CIRUJIA,31.86930213,-116.622153
CONSULTORIO DE DERMATOLOGIA,31.86930213,-116.622153
CONSULTORIO DE EMOCIONES FORMANDO PILARES,31.85377419,-116.6040633
CONSULTORIO DE ENDODONCIA,31.86207364,-116.6047506
CONSULTORIO DE FUNDACION BEST,31.89305912,-116.5827799
CONSULTORIO DE GINECO OBSTETRICIA,31.8571882,-116.6156822
CONSULTORIO DE GINECOLOGIA,31.8717964,-116.6251889
CONSULTORIO DE GINECOLOGIA,31.86131739,-116.5980141
CONSULTORIO DE MEDICINA DE ESPECIALIDADES,31.8521067,-116.5967111
CONSULTORIO DE MEDICINA ESPECIALIZADA DELANTE,31.8521067,-116.5967111
CONSULTORIO DE MEDICINA ESPECIALIZADA SIN NOMBRE,31.8614535,-116.6046235
CONSULTORIO DE MEDICINA ESPECIALIZADA SIN NOMBRE,31.86214724,-116.607422
CONSULTORIO DE MEDICINA ESPECIALIZADA SIN NOMBRE,31.86214724,-116.607422
CONSULTORIO DE MEDICINA ESPECIALIZADA SIN NOMBRE,31.85770167,-116.6089711
CONSULTORIO DE MEDICINA ESPECIALIZADA SIN NOMBRE,31.85662324,-116.6090321
CONSULTORIO DE MEDICINA ESPECIALIZADA SIN NOMBRE,31.86110877,-116.6118833
CONSULTORIO DE MEDICINA ESPECIALIZADA SIN NOMBRE,31.86110877,-116.6118833
CONSULTORIO DE MEDICINA ESPECIALIZADA SIN NOMBRE,31.86214724,-116.607422
CONSULTORIO DE MEDICINA ESPECIALIZADA SIN NOMBRE,31.86214724,-116.607422
CONSULTORIO DE MEDICINA GENERAL DEL SECTOR PRIVADO SIN NOMBRE,31.88203802,-116.6188083
CONSULTORIO DE MEDICINA GENERAL DEL SECTOR PRIVADO SIN NOMBRE,31.88203802,-116.6188083
CONSULTORIO DE MEDICINA GENERAL DEL SECTOR PRIVADO SIN NOMBRE,31.88203802,-116.6188083
CONSULTORIO DE MEDICINA GENERAL SIN NOMBRE,31.8521067,-116.5967111
CONSULTORIO DE MEDICINA GENERAL SIN NOMBRE,31.8521067,-116.5967111
CONSULTORIO DE MEDICINA GENERAL SIN NOMBRE,31.85911491,-116.5972116
CONSULTORIO DE MEDICINA GENERAL SIN NOMBRE,31.86548937,-116.5946356
CONSULTORIO DE MEDICINA GENERAL SIN NOMBRE,31.86930213,-116.622153
CONSULTORIO DE MEDICINA GENERAL SIN NOMBRE,31.86214724,-116.607422
CONSULTORIO DE MEDICINA GENERAL SIN NOMBRE,31.86219997,-116.5931643
CONSULTORIO DE MEDICINA GENERAL SIN NOMBRE,31.86219997,-116.5931643
CONSULTORIO DE MEDICINA GENERAL SIN NOMBRE,31.86214724,-116.607422
CONSULTORIO DE NEUMOLOGIA,31.85911979,-116.604809
CONSULTORIO DE NUTRICION,31.85927059,-116.6048376
CONSULTORIO DE ORTOPEDIA,31.85828258,-116.6042756
CONSULTORIO DE PEDIATRIA,31.85911979,-116.604809
CONSULTORIO DE PEDIATRIA,31.8717964,-116.6251889
CONSULTORIO DE PSICOLOGIA,31.71383534,-116.5721259
CONSULTORIO DE PSICOLOGIA,31.87244509,-116.6275703
CONSULTORIO DE PSICOLOGIA,31.86972565,-116.6210203
CONSULTORIO DE PSICOLOGIA,31.85923396,-116.6217914
CONSULTORIO DE PSICOLOGIA,31.78388674,-116.5951955
CONSULTORIO DE PSICOLOGIA,31.8699284,-116.6232425
CONSULTORIO DE PSICOLOGIA DEL SECTOR PRIVADO,31.78394505,-116.6014535
CONSULTORIO DE PSICOLOGIA INFANTIL,31.78504867,-116.5737935
CONSULTORIO DE PSICOTERAPIA,31.87824301,-116.6209636
CONSULTORIO DE REFLEXOLOGIA,31.67775669,-116.5120061
CONSULTORIO DE TERAPEUTA HOLISTICIO,31.8673488,-116.5965804
CONSULTORIO DE TERAPIA ALTERNATIVA,31.85803666,-116.6030628
CONSULTORIO DE ULTRASONIDO SIN NOMBRE,31.86617173,-116.6235107
CONSULTORIO DENTAL,31.86817945,-116.6238571
CONSULTORIO DENTAL,31.88712972,-116.6199788
CONSULTORIO DENTAL,31.86642234,-116.5960363
CONSULTORIO DENTAL,31.87824301,-116.6209636
CONSULTORIO DENTAL,31.86916619,-116.6290791
CONSULTORIO DENTAL,31.78504867,-116.5737935
CONSULTORIO DENTAL,31.86100925,-116.6015485
CONSULTORIO DENTAL,31.78275716,-116.602663
CONSULTORIO DENTAL,31.87875076,-116.6079101
CONSULTORIO DENTAL,31.8590996,-116.5972838
CONSULTORIO DENTAL,31.8301943,-116.5964876
CONSULTORIO DENTAL,31.8691423,-116.601867
CONSULTORIO DENTAL,31.86374212,-116.6156011
CONSULTORIO DENTAL,31.87106106,-116.6255551
CONSULTORIO DENTAL,31.86524159,-116.6193945
CONSULTORIO DENTAL,31.86541754,-116.6193416
CONSULTORIO DENTAL,31.86405012,-116.5820693
CONSULTORIO DENTAL,31.86223087,-116.6109083
CONSULTORIO DENTAL,31.86804401,-116.6006049
CONSULTORIO DENTAL,31.87130103,-116.6219806
CONSULTORIO DENTAL,31.87351914,-116.6251842
CONSULTORIO DENTAL,31.87317053,-116.6245295
CONSULTORIO DENTAL,31.87223616,-116.6262455
CONSULTORIO DENTAL,31.86684023,-116.619882
CONSULTORIO DENTAL,31.87319913,-116.6245118
CONSULTORIO DENTAL,31.86805515,-116.6184637
CONSULTORIO DENTAL,31.86490812,-116.5927169
CONSULTORIO DENTAL,31.8732356,-116.6176898
CONSULTORIO DENTAL,31.86623381,-116.6177382
CONSULTORIO DENTAL,31.86581846,-116.624768
CONSULTORIO DENTAL,31.87034539,-116.6259026
CONSULTORIO DENTAL,31.72219572,-116.5730809
CONSULTORIO DENTAL,31.72524513,-116.5715239
CONSULTORIO DENTAL,31.71876803,-116.5722499
CONSULTORIO DENTAL,31.78504867,-116.5737935
CONSULTORIO DENTAL,31.8957213,-116.69677
CONSULTORIO DENTAL,31.39844973,-115.7281631
CONSULTORIO DENTAL,31.78308352,-116.6077071
CONSULTORIO DENTAL,31.86378373,-116.6058218
CONSULTORIO DENTAL,31.85873397,-116.5930983
CONSULTORIO DENTAL,31.8702902,-116.6128987
CONSULTORIO DENTAL,31.8780338,-116.6099272
CONSULTORIO DENTAL,31.87788375,-116.6142313
CONSULTORIO DENTAL,31.83829386,-116.6067106
CONSULTORIO DENTAL,31.78473969,-116.5915172
CONSULTORIO DENTAL ACOSTA,31.85189772,-116.5917628
CONSULTORIO DENTAL BLASTORI,31.86298773,-116.5868132
CONSULTORIO DENTAL DENTISTA LIZETE PEREZ,31.86948718,-116.6288112
CONSULTORIO DENTAL DR JESUS VALDEZ BELTRAN,31.86879752,-116.6218389
CONSULTORIO DENTAL FAMILIAR,31.86451212,-116.6139077
CONSULTORIO DENTAL FAMILIAR,31.86526863,-116.5972718
CONSULTORIO DENTAL FAMILIAR,31.87191482,-116.623523
CONSULTORIO DENTAL FRAGA,31.86476106,-116.6213868
CONSULTORIO DENTAL INFANTIL,31.86916774,-116.622866
CONSULTORIO DENTAL LAROD,31.89731959,-116.5609575
CONSULTORIO DENTAL MAEZ,31.8692696,-116.6078524
CONSULTORIO DENTAL MORA,31.84194978,-116.6011901
CONSULTORIO DENTAL ROMERO,31.84732517,-116.5969419
CONSULTORIO DENTAL SICAIROS,31.32302367,-116.2523315
CONSULTORIO DENTAL SIMILARES,32.09354225,-116.5761349
CONSULTORIO DENTAL SIN NOMBRE,31.89486071,-116.5783451
CONSULTORIO DENTAL SIN NOMBRE,31.85849057,-116.6028213
CONSULTORIO DENTAL SIN NOMBRE,31.85980679,-116.6145062
CONSULTORIO DENTAL SIN NOMBRE,31.86214724,-116.607422
CONSULTORIO DENTAL SIN NOMBRE,31.85600754,-116.6159845
CONSULTORIO DENTAL SIN NOMBRE,31.86930213,-116.622153
CONSULTORIO DENTAL SIN NOMBRE,31.86798681,-116.6287475
CONSULTORIO DENTAL SIN NOMBRE,31.86557912,-116.6284376
CONSULTORIO DENTAL SIN NOMBRE,31.87034875,-116.6232824
CONSULTORIO DENTAL SIN NOMBRE,31.87316314,-116.624201
CONSULTORIO DENTAL SIN NOMBRE,31.87824301,-116.6209636
CONSULTORIO DENTAL SIN NOMBRE,31.87782219,-116.619793
CONSULTORIO DENTAL SIN NOMBRE,31.87379189,-116.6240228
CONSULTORIO DENTAL SMILE SOLUTIONS,31.86730053,-116.6259707
CONSULTORIO DENTAL VICTOR AÑORVE,31.87924221,-116.5993776
CONSULTORIO DENTISTA,31.85903863,-116.5939483
CONSULTORIO DR ARTURO ALONZO QUIRIARTE,31.85604323,-116.615059
CONSULTORIO DR FERNANDO GERARDO GARZA TREVIÑO,31.85604323,-116.615059
CONSULTORIO DR JOSE LUIS HERNANDEZ CRUZ,31.85568027,-116.6158079
CONSULTORIO DR MARIO SANTANA,31.86166216,-116.6165987
CONSULTORIO DRA REBECA GARZA GOMEZ,31.85604323,-116.615059
CONSULTORIO DRA YUKYIN LI,31.86638327,-116.6275936
CONSULTORIO EN HOSPITAL VELMAR,31.85175984,-116.6134048
CONSULTORIO EN HOSPITAL VELMAR,31.85175984,-116.6134048
CONSULTORIO EN TORRE DE ESPECIALIDADES,31.85175984,-116.6134048
CONSULTORIO EN TORRE DE ESPECIALIDADES,31.85175984,-116.6134048
CONSULTORIO EN TORRE ESPECIALIDADES,31.85175984,-116.6134048
CONSULTORIO ESPECIALISTA TRAUMATOLOGO,31.8584634,-116.6030293
CONSULTORIO FISIOTERAPEUTA,31.86582219,-116.628752
CONSULTORIO FISIOTERAPIA,31.8593929,-116.5965053
CONSULTORIO FULL DENTAL ENSENADA,31.85039588,-116.609607
CONSULTORIO FUNDACION BEST,31.89208049,-116.694175
CONSULTORIO GINECOLOGICO,31.85765473,-116.6029959
CONSULTORIO GINECOLOGICO,31.85878084,-116.6032152
CONSULTORIO GINECOLOGICO,31.85939462,-116.604863
CONSULTORIO GINECOLOGICO,31.85851763,-116.602657
CONSULTORIO GINECOLOGICO,31.87291752,-116.6215403
CONSULTORIO GINECOLOGICO,31.87291752,-116.6215403
CONSULTORIO GINECOLOGO,31.8717964,-116.6251889
CONSULTORIO GOLDBAUM,31.87288142,-116.6262912
CONSULTORIO HOMEOPATICO,31.87123816,-116.6267282
CONSULTORIO INTERNISTA,31.85842508,-116.602021
CONSULTORIO MEDICO,31.89374507,-116.6960667
CONSULTORIO MEDICO,32.09507302,-116.5734495
CONSULTORIO MEDICO,31.0697214,-116.2074073
CONSULTORIO MEDICO,31.73061079,-116.5790982
CONSULTORIO MEDICO,31.3276857,-116.2434282
CONSULTORIO MEDICO,31.70489851,-116.5630827
CONSULTORIO MEDICO,31.77456119,-116.5730272
CONSULTORIO MEDICO,31.7273226,-116.5744947
CONSULTORIO MEDICO,31.70489851,-116.5630827
CONSULTORIO MEDICO,31.72714898,-116.57897
CONSULTORIO MEDICO,31.86316444,-116.6047544
CONSULTORIO MEDICO,31.85877445,-116.5847668
CONSULTORIO MEDICO,31.86402358,-116.6059667
CONSULTORIO MEDICO,31.87857709,-116.6086607
CONSULTORIO MEDICO,31.85269165,-116.5920691
CONSULTORIO MEDICO,31.86022428,-116.5913113
CONSULTORIO MEDICO,31.83010857,-116.5979879
CONSULTORIO MEDICO,31.8325378,-116.6057047
CONSULTORIO MEDICO,31.8558262,-116.6051437
CONSULTORIO MEDICO,31.86073365,-116.601917
CONSULTORIO MEDICO,31.78092352,-116.6015567
